"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-TMSB4X|TMSB4X",964.464195077729,-0.0177961609008945,0.331413123706093,-0.053697815891795,0.957175922958982,0.98802046933292
"gene-RAP2A|RAP2A",43.4504836500093,0.0252948424760607,0.410911654705996,0.0615578608841332,0.950914935407552,0.98802046933292
"gene-EHD2|EHD2",75.4863549434667,0.0273758170632901,0.498892022143525,0.0548732307758059,0.956239458483421,0.98802046933292
"gene-NUTF2|NUTF2",157.908314614905,0.0149037199744522,0.275961312920311,0.0540065555448198,0.956929941296757,0.98802046933292
"gene-CKMT2|CKMT2",77.9763980783726,0.0193617485247262,0.322518435761618,0.0600329977385759,0.952129353680125,0.98802046933292
"gene-UBE2D1|UBE2D1",822.61372788321,0.0150705608563253,0.291859995361342,0.051636267716879,0.958818520415501,0.98868825625399
"gene-TNRC6B|TNRC6B",493.048121719058,-0.0118577557492144,0.243747246724814,-0.0486477525738025,0.96120001393948,0.990115781993675
"gene-DUSP10|DUSP10",56.0013732109969,0.0455840134391439,0.969417748533984,0.0470220537101564,0.962495650648826,0.990422985589932
"gene-PSMC3IP|PSMC3IP",33.4281227011489,-0.164044559376915,3.7525931599088,-0.0437149865137263,0.965131593126384,0.991081356747156
"gene-RBMX|RBMX",27.1445000292752,0.0187039561028603,0.422394096980084,0.0442808179294755,0.964680561749836,0.991081356747156
"gene-HIPK3|HIPK3",341.654240873936,-0.0108364781703597,0.271129014906484,-0.0399679767733358,0.968118656716331,0.993121721197642
"gene-TENT4B|TENT4B",50.2378105070662,-0.0217966526758023,0.617131276702754,-0.0353193129219746,0.971825123452916,0.993326950237574
"gene-YAF2|YAF2",88.5109019048521,0.00761662996522332,0.227741450420806,0.0334441971417579,0.97332036513712,0.993326950237574
"gene-LUC7L2|LUC7L2",113.287584023467,-0.00985461221430788,0.294000248700434,-0.0335190608098739,0.973260666043482,0.993326950237574
"gene-MYBPC1|MYBPC1",503.394095182151,0.0149166966700385,0.416425252006595,0.0358208264224146,0.9714252266388,0.993326950237574
"gene-CTNNB1|CTNNB1",646.381973802537,-0.00736773019948874,0.205169456064996,-0.0359104631888029,0.971353752831597,0.993326950237574
"gene-ANKRD52|ANKRD52",80.5682098276251,0.0116391486368742,0.384272286888246,0.0302888057089037,0.975836724228376,0.9938521714449
"gene-MED1|MED1",103.228344496571,0.0115515567341202,0.367257511974931,0.031453561486058,0.974907826368392,0.9938521714449
"gene-UBE3A|UBE3A",1078.99451098877,-0.00330898167142307,0.118534554993597,-0.0279157556343111,0.977729342161776,0.99475946390025
"gene-LOC128408353|LOC128408353",297.80780616195,-0.00926116846795164,0.355945248862043,-0.026018519695261,0.979242566870263,0.995279292632724
"gene-R3HDM1|R3HDM1",281.570014109035,0.00117845497325095,0.221989249941667,0.00530861279796483,0.99576435970359,0.998781827460268
"gene-EPC2|EPC2",305.824831541838,0.00173210267475856,0.219118498013905,0.00790486741401741,0.993692894020511,0.998781827460268
"gene-DDX46|DDX46",102.176743414445,0.0045706023708809,0.728934568930106,0.00627025053509179,0.994997096688098,0.998781827460268
"gene-FAM120A|FAM120A",2320.88852924305,0.00151025680970495,0.205009444141996,0.0073667670093232,0.994122223504037,0.998781827460268
"gene-PSME4|PSME4",153.01584818188,0.00510494428165535,0.546666968860689,0.00933830754818528,0.992549216873098,0.998781827460268
"gene-EIF3A|EIF3A",191.913080745289,-0.00298471185452984,0.413724437020816,-0.00721425080911929,0.994243910591364,0.998781827460268
"gene-NUDT3|NUDT3",181.688440612964,-0.0044390903797703,0.245778315414418,-0.018061358961979,0.985589904000735,0.998781827460268
"gene-SDC2|SDC2",52.0469585101882,0.00756294748168623,0.382287808439705,0.0197833865342297,0.984216170916097,0.998781827460268
"gene-DNAJA2|DNAJA2",548.634501247162,0.000782737769654012,0.113226543891016,0.00691302359636998,0.994484249136885,0.998781827460268
"gene-LOC128420609|LOC128420609",57.6507317960353,0.00444477294538046,0.450045943852763,0.009876264870492,0.992120008844831,0.998781827460268
"gene-ARIH1|ARIH1",1104.01893970263,0.00198665432666426,0.1613518383499,0.0123125608420779,0.99017624601292,0.998781827460268
"gene-RSRC2|RSRC2",31.426371028219,-0.00590572498051219,0.645309456405963,-0.00915177194737544,0.992698044388473,0.998781827460268
"gene-CXXC1|CXXC1",29.2831899823521,0.00614234139061079,0.401789509211086,0.0152874608465295,0.987802846110801,0.998781827460268
"gene-DDX39B|DDX39B",205.688623274236,-0.000407348091946358,0.35646836102751,-0.00114273281020562,0.999088231332051,0.999809389943445
"gene-LSM12|LSM12",908.962900560824,0.000382257077781808,0.174482758985243,0.00219080142935004,0.998251994762028,0.999809389943445
"gene-PGAM2|PGAM2",172.807623270081,-8.14896200993199e-05,0.341111640694961,-0.000238894280867395,0.999809389943445,0.999809389943445
"gene-PRPF39|PRPF39",1.25608802300853,0.100708146434086,3.82579153157501,0.0263234798872134,0.978999327156674,NA
"gene-LOC128411263|LOC128411263",4.31334407653781,-0.611820893894915,1.72397240909376,-0.354890188884479,0.722671858836457,NA
"gene-ARF6|ARF6",18.3072139555695,0.0918907337852603,0.488959283133244,0.187931259217385,0.850930537991856,NA
"gene-SOS2|SOS2",2.3285631157513,-0.802616428646607,3.07704984451229,-0.260839592858081,0.794216210350258,NA
"gene-STYX|STYX",6.99145702388495,-6.16203696708023,3.38957548953681,-1.81793766980604,0.0690736599639655,NA
"gene-BMP4|BMP4",2.35541484191979,-0.588856427587329,1.96478924842408,-0.299704626366232,0.764402469411289,NA
"gene-LOC128415635|LOC128415635",1.66650923589879,0.0828714396092909,1.10951716903115,0.0746914441005503,0.940460215277131,NA
"gene-EXOC5|EXOC5",13.5227482736023,-21.9936964228871,3.24660641216701,-6.77436486925651,NA,NA
"gene-LOC128420569|LOC128420569",1.17657358867225,-2.30405395148788,2.10032576877545,-1.09699837317675,0.272642103254712,NA
"gene-HSPA2|HSPA2",144.382816951435,4.88432091999735,0.884929932839798,5.51944367428418,NA,NA
"gene-KLC1|KLC1",17.5454002649367,-0.17233562157546,1.21380166599573,-0.141980050286129,0.88709576360278,NA
"gene-BRF1|BRF1",3.33938673521514,-0.798717442954707,3.80032928183216,-0.210170588841618,0.833534533600855,NA
"gene-MARK3|MARK3",1.15344870467505,-1.85793501208027,3.89217414536108,-0.477351460312912,0.633111872468197,NA
"gene-CDC42BPB|CDC42BPB",23.375922917619,-0.550704581972824,0.462445705772067,-1.19085240731862,0.233711530928165,NA
"gene-DYNC1H1|DYNC1H1",1.69174474322266,4.97031095018805,3.8968467489499,1.27546995568338,0.202142951712429,NA
"gene-HHIPL1|HHIPL1",5.62429019948257,0.731378722181735,2.40214575830613,0.304468918945812,0.76077066850356,NA
"gene-EVL|EVL",16.7266708907297,1.08850818343419,1.13446302194364,0.959491990818066,0.337310952549515,NA
"gene-LOC128402412|LOC128402412",1.25196430626441,0.86231257160613,1.21348002014933,0.710611264534885,0.477325160735193,NA
"gene-CPSF2|CPSF2",0.93721070100109,0.413817261928371,3.9901945688203,0.103708542225477,0.917400647497887,NA
"gene-DICER1|DICER1",9.0742648037013,-1.57392876310636,2.114143056579,-0.744475998541562,0.456588556351702,NA
"gene-TTC7B|TTC7B",1.65048318860484,3.92282312860381,3.91000072325174,1.00327938695147,0.315726078829825,NA
"gene-PSMC1|PSMC1",3.54518318042647,-0.466305251411566,3.78616245985676,-0.123160391651342,NA,NA
"gene-FOXN3|FOXN3",23.9695152660407,-0.437322547785983,0.51416063107389,-0.850556268519778,0.395015890882985,NA
"gene-FLRT2|FLRT2",13.6037580138992,0.642610893405702,1.15459611460035,0.556567690883087,0.577822833629427,NA
"gene-PTPN21|PTPN21",1.73682920823882,1.46149862642504,3.82504084591988,0.382087063981029,0.702396786667749,NA
"gene-SNW1|SNW1",0.869443862307979,-1.03054020046061,3.84387499201677,-0.268099301512383,0.788622883470898,NA
"gene-VASH1|VASH1",11.7472310135896,0.762658076819394,0.485546652915746,1.57072049048134,0.116247587510177,NA
"gene-FOS|FOS",1.10561362697291,2.56735106424317,3.94945440916392,0.650052082709487,0.51565857963004,NA
"gene-DLST|DLST",2.13328616008236,0.693387884250738,3.13875219655684,0.220911955079274,0.825160988573237,NA
"gene-AREL1|AREL1",12.7783536183339,0.171397061083716,1.8920953816406,0.0905858461189732,0.927821678849789,NA
"gene-YLPM1|YLPM1",2.62270891081356,1.538566534127,3.77127048214081,0.40797034882887,0.683295443845046,NA
"gene-SEC23A|SEC23A",9.41898982767705,-0.351061883928078,3.16499826486826,-0.110920087326712,0.911679716509274,NA
"gene-SSTR1|SSTR1",10.8915423807831,-1.18160257166543,0.756281517920034,-1.56238456668244,0.118197420628828,NA
"gene-PPP2R3C|PPP2R3C",8.83802257300619,-0.711646163288051,3.23353642205789,-0.220082927915544,0.825806570408739,NA
"gene-BAZ1A|BAZ1A",5.86323824668195,-0.410513919162208,2.01797712765343,-0.203428430152509,0.838800180309488,NA
"gene-RALGAPA1|RALGAPA1",22.326133759904,-0.0788925767422296,0.565652080514239,-0.139471911197618,0.889077250594527,NA
"gene-SPTSSA|SPTSSA",3.24865999124097,1.05217970028054,1.4200884989901,0.740925443047248,0.458738647638063,NA
"gene-ARHGAP5|ARHGAP5",10.2032859954839,-1.11901596964413,1.11039202823758,-1.00776657359495,0.313566536429948,NA
"gene-SCFD1|SCFD1",1.63482969420166,4.92173435828486,3.89726965595545,1.26286728729789,NA,NA
"gene-NPAS3|NPAS3",10.3121025545187,-0.765802259251837,0.868777150365751,-0.88147145551588,0.378062697140662,NA
"gene-ACTC1|ACTC1",19.9082010115202,1.45076141202589,2.12674413767009,0.682151362888084,0.495143245415054,NA
"gene-EMC7|EMC7",12.1945004614939,19.6655145939645,3.88839921514123,5.05748342849881,NA,NA
"gene-INAFM2|INAFM2",20.7526892677989,0.829916199373333,0.575666553327268,1.44166131344011,0.149397942364299,NA
"gene-DNAJC17|DNAJC17",2.01096262738994,-2.72365710609553,3.13259195214203,-0.869457991243678,0.384596675788775,NA
"gene-BAHD1|BAHD1",13.5528790606751,0.397798403155496,1.33825998656329,0.297250464894388,0.766275296571791,NA
"gene-INO80|INO80",1.11312634778266,2.78493968486952,3.94042309520199,0.706761588180867,0.479714648922425,NA
"gene-RTF1|RTF1",16.5991217953532,-0.544923942294169,1.59822233811582,-0.340956279547808,0.73313649552422,NA
"gene-MAPKBP1|MAPKBP1",10.8095426958301,0.640749730164943,2.68856464713834,0.238324092688991,0.811629736353876,NA
"gene-CAPN3|CAPN3",1.72469639806858,-4.3585886078475,3.87124489403406,-1.12588811277852,NA,NA
"gene-LOC128411510|LOC128411510",2.49647676340721,3.89077040889365,3.91057204450674,0.994936383887643,0.319767205734901,NA
"gene-NUMB|NUMB",8.28464460232347,3.97088806029411,1.00732484024194,3.94201344160279,8.08004471116985e-05,NA
"gene-PCNX1|PCNX1",4.74970370011694,-1.64706479169352,3.77670846043931,-0.436111182249405,0.662756064379242,NA
"gene-SIPA1L1|SIPA1L1",14.7090686210598,0.18900400871817,0.834706284974264,0.226431754642889,0.82086563256618,NA
"gene-DCAF5|DCAF5",13.660726573253,-1.2879335804359,2.44337396116401,-0.527112755111108,0.59811528963935,NA
"gene-ACTN1|ACTN1",21.7435994957736,0.708988795650094,0.494451730095734,1.43388879539935,0.151603999816611,NA
"gene-ZFP36L1|ZFP36L1",16.9016198447477,-0.586434113108443,0.704212348295752,-0.832751817726085,0.404984713675335,NA
"gene-FUT8|FUT8",7.45706490246986,2.21690586263028,1.51617745729642,1.46216780361803,0.143695232087759,NA
"gene-PACSIN3|PACSIN3",79.1695385301102,24.299877545616,3.88474122054617,6.25521139402938,NA,NA
"gene-ATG13|ATG13",4.86590975915713,-0.441547135445683,2.04031401382853,-0.216411362394725,0.828667110207313,NA
"gene-CKAP5|CKAP5",10.3241784365629,-0.782354529235637,0.631353391910592,-1.23917054895054,0.21528234478281,NA
"gene-PPFIA1|PPFIA1",22.6484130808107,0.659106138172605,1.20059106832163,0.548984708918419,0.583015943599771,NA
"gene-CCND1|CCND1",18.302568312536,-0.404567539547052,0.567247950648328,-0.713211108272243,0.475715133521126,NA
"gene-LRRC4C|LRRC4C",0.818191571279868,-2.54230905314096,3.90537693402514,-0.650976614060319,0.515061583202438,NA
"gene-ANO1|ANO1",1.48144665812657,-1.37988162585134,3.80944630178193,-0.362226296563329,0.717182930138515,NA
"gene-LIN7C|LIN7C",8.50666493544276,-0.782962014736941,2.3532440392177,-0.332716030164566,0.739348647997429,NA
"gene-MPPED2|MPPED2",7.73003572388779,-0.491726756250688,2.05853198048837,-0.238872536793929,0.811204421627783,NA
"gene-ELP4|ELP4",1.43147623423763,1.19625550321514,3.81304711624552,0.313726913606307,0.753728457934031,NA
"gene-BTBD10|BTBD10",25.2991988245517,-2.09127244106569,1.85990109864331,-1.1243998095335,0.260843452827935,NA
"gene-BMAL1|BMAL1",1.669641708613,-0.329694874891293,3.84242651294203,-0.0858038205235201,0.931622369343553,NA
"gene-TEAD1|TEAD1",14.0105087053739,-1.7198045711502,1.59131153209017,-1.08074662721211,0.279809835898481,NA
"gene-RPL27A|RPL27A",10.7785128351149,0.0097607690879785,0.668827694494482,0.0145938470675261,0.988356208060093,NA
"gene-DENND5A|DENND5A",1.17539409279365,-3.17151764623257,3.88857547658638,-0.815598839556719,0.414729613389174,NA
"gene-RPS13|RPS13",6.31359563081705,-0.415013848542694,0.701481964482273,-0.591624403129157,0.554102128946591,NA
"gene-TSG101|TSG101",1.43044682263468,-1.11203296293028,3.15136059254368,-0.35287391914509,0.724182964160409,NA
"gene-CDKN1C|CDKN1C",3.07313491029655,-0.912674684118013,1.46918435518669,-0.621211817901533,0.534460264737615,NA
"gene-FTH1|FTH1",12.548146005096,0.421584187310691,1.14006298522302,0.369790259639225,0.711538773299578,NA
"gene-DDB1|DDB1",7.28983785092897,-0.299716686045272,1.75763622977838,-0.170522592199333,0.864599168544891,NA
"gene-PATL1|PATL1",2.19862276271151,-0.0406238631545075,3.80583742234894,-0.0106740931485809,0.991483467600131,NA
"gene-MAX|MAX",1.32556113370693,-0.318727090110571,3.84963423926416,-0.0827941228441211,0.934015242375174,NA
"gene-YPEL4|YPEL4",0.81757891252036,0.277742537588234,3.84184674019285,0.0722940180519259,0.94236792514481,NA
"gene-ZDHHC5|ZDHHC5",25.9221429555295,0.141048072578811,0.390834416065107,0.360889591041836,0.718181985115283,NA
"gene-SPTB|SPTB",4.36983557849932,-0.202453707610968,1.09121788848953,-0.185530048349195,0.852813314183904,NA
"gene-LOC128419533|LOC128419533",4.41182317756684,-1.18658971220388,0.740277858522422,-1.60289774784334,0.108957231009662,NA
"gene-LOC128419645|LOC128419645",23.5002800588559,0.59700390792177,1.72125353335688,0.346842517009949,0.728709633577332,NA
"gene-LOC128419920|LOC128419920",6.78708727718197,0.0967672084588094,0.552196795486863,0.175240438281594,0.860890710772437,NA
"gene-LOC128419879|LOC128419879",2.26813197748126,0.417398302300155,0.912787554668297,0.457278695535936,0.64747074067028,NA
"gene-LOC128419931|LOC128419931",24.6322449561879,-0.0760966229436197,0.366252675980692,-0.207770831270681,0.835407908867269,NA
"gene-SPEG|SPEG",16.6432906641061,0.442069034760064,0.873335460034105,0.50618468502676,0.612727005212068,NA
"gene-MARCHF4|MARCHF4",0.441018590154813,0.413826550679229,3.99019456882476,0.103710870119578,0.917398800069086,NA
"gene-TNS1|TNS1",1.41191052858291,2.60593336884277,3.71209642971954,0.702011226858042,0.482672162036951,NA
"gene-PTPN4|PTPN4",12.2527330132668,-1.3095647155017,2.39382389845276,-0.547059755042187,0.584337680047777,NA
"gene-DARS1|DARS1",12.9248066949215,-0.0779915706748616,3.76099009711218,-0.0207369784713728,0.983455470801172,NA
"gene-GTDC1|GTDC1",7.77557800478518,-0.0790995606460873,1.23317283864153,-0.0641431259005216,0.948856263023527,NA
"gene-GPD2|GPD2",25.457356217686,-8.19716470570882,1.89212566634212,-4.33225173756861,1.47592046596264e-05,NA
"gene-MARCHF7|MARCHF7",9.64490526686091,0.526275684076725,1.55503753544246,0.338432785114078,0.735037071235121,NA
"gene-FMNL2|FMNL2",16.4326859157327,0.431833894861617,1.097001819361,0.393649205717052,0.6938400474287,NA
"gene-PKP4|PKP4",2.67242625254976,0.349089951568352,3.79469893845806,0.0919941100018338,0.926702719286346,NA
"gene-KLHL41|KLHL41",3.60112745056367,1.68378738235321,2.07606775778473,0.811046448768078,0.417338997019062,NA
"gene-LOC128402922|LOC128402922",2.0836874573946,-0.635841217880887,1.10940013958458,-0.573139659166601,0.566550136388597,NA
"gene-GCA|GCA",2.41805837892793,-0.831478867418061,3.05181461281501,-0.272453924273959,0.785273014687746,NA
"gene-LOC128423257|LOC128423257",1.01546341341333,-0.322217739516535,1.43267103905558,-0.22490699590671,0.82205162677037,NA
"gene-XIRP2|XIRP2",15.0492169167402,0.99674991343565,0.874149956518187,1.14025048677665,0.254181959331294,NA
"gene-AGPS|AGPS",1.53315506767114,-4.73443230866546,3.86812164210728,-1.22396158826231,0.22096671823355,NA
"gene-ATF2|ATF2",12.6024794828722,-1.70523042555651,1.24403063021911,-1.37073025706463,0.170459059055345,NA
"gene-DYNC1I2|DYNC1I2",9.59721223247968,-6.72243850255858,3.86025812925834,-1.74144792328956,0.0816050940961451,NA
"gene-UBR3|UBR3",20.8011961850587,0.295688891620945,0.432440631955075,0.683767596685187,0.494121931051162,NA
"gene-CLK1|CLK1",1.76467314099883,3.73975419751403,3.9134410408777,0.955617871446272,0.339265329115327,NA
"gene-GLS|GLS",1.26944617374241,-3.68610968278088,3.87931655481278,-0.95019564160285,0.342012852813032,NA
"gene-LOC128399742|LOC128399742",1.53277527797272,-0.318721065662789,3.81090461852517,-0.0836339655717058,0.933347460908153,NA
"gene-HSPD1|HSPD1",12.9581759620814,0.130006847780846,0.516549725487858,0.251683122390706,0.801286003527908,NA
"gene-FZD7|FZD7",1.08395985420368,-0.543210739986061,1.61320332413193,-0.336728006854538,0.736321948663608,NA
"gene-ABI2|ABI2",3.54208061383521,-4.32748563807619,3.87154150629869,-1.1177681114966,0.26366604417469,NA
"gene-NRP2|NRP2",7.33126276181603,1.42199184723371,1.67230700390862,0.850317461991217,0.395148610788768,NA
"gene-COPS8|COPS8",2.39501626673448,-5.38167412632238,3.86432340618751,-1.39265624551643,NA,NA
"gene-CREB1|CREB1",1.84650489400459,-1.14974239675088,2.91934495232389,-0.3938357458702,0.693702311458681,NA
"gene-HDAC4|HDAC4",1.96584151407641,0.72559667539098,3.19950436540011,0.226784086697204,0.820591638312376,NA
"gene-FN1|FN1",25.687001708532,-0.0779810871602986,1.2487032512423,-0.062449654938207,0.950204753172501,NA
"gene-LOC128404178|LOC128404178",0.957514905172898,-0.277917300697804,1.49919357701016,-0.185377862445258,0.852932670692785,NA
"gene-ATP13A1|ATP13A1",13.682538117413,6.88353170013087,2.55310042259481,2.69614608152972,0.00701468962829286,NA
"gene-PPP1R1A|PPP1R1A",1.126673723176,0.119171200637724,1.43426166728589,0.0830888835391084,0.933780864931975,NA
"gene-ERBB4|ERBB4",5.27871197924755,-1.95538856930597,2.37290077486272,-0.824049867579944,0.409911223714812,NA
"gene-SMARCC2|SMARCC2",3.90936100780259,1.04965310736396,2.34243000413773,0.448104364062031,0.654077878644494,NA
"gene-R3HDM2|R3HDM2",1.57487258145482,-0.110944820329012,3.78259653896195,-0.0293303341200271,0.976601134175064,NA
"gene-LRP1|LRP1",1.34536059965195,-1.12993566347146,3.80547113053886,-0.29692398778268,0.766524542002764,NA
"gene-POU6F1|POU6F1",7.7982508139956,0.647616035154417,2.42532175201275,0.267022729919016,0.789451660349959,NA
"gene-CBX5|CBX5",11.2555002799175,-1.73759588940233,1.5445724174486,-1.12496887149686,0.260602225310253,NA
"gene-LOC128406465|LOC128406465",4.02227379480736,-4.06333505819607,1.7447081398224,-2.3289483011237,0.0198618046787974,NA
"gene-TARBP2|TARBP2",20.915245571468,0.242245429609239,0.984166959663682,0.246142615570046,0.805571835189037,NA
"gene-HOXC5|HOXC5",1.15456665645583,0.92127972927352,2.66174682678542,0.346118466265308,0.729253686073117,NA
"gene-HOXC6|HOXC6",25.8818245955248,-0.819088437945271,0.635565815632516,-1.2887547092666,0.197483375998091,NA
"gene-HOXC4|HOXC4",4.48482533470222,-1.98302289739955,1.67123867469076,-1.1865587647237,0.23540170908544,NA
"gene-CS|CS",4.33467795858241,0.310356412981553,1.67360493833654,0.185441860185969,0.852882478071969,NA
"gene-BAZ2A|BAZ2A",19.494696578071,-0.452467146512715,0.490152897798738,-0.92311429463078,0.355947646016565,NA
"gene-DIP2B|DIP2B",8.13963597056965,1.60942238309345,2.69714706456748,0.596712876445076,0.550699094183949,NA
"gene-SUZ12|SUZ12",2.04391811323608,2.98867084113722,3.86139608118053,0.773987122352779,0.438938406627573,NA
"gene-LOC128407174|LOC128407174",7.46336928172225,-0.893504193158603,1.50452075778549,-0.593879604874149,0.552592641014708,NA
"gene-ITGA7|ITGA7",8.01440749489594,1.15972642532543,2.10137006824889,0.551890617863347,0.581023296765094,NA
"gene-RAB5B|RAB5B",6.6808600691525,0.506657014225915,0.799480434171968,0.633732850198724,0.526255182592663,NA
"gene-LOC128407184|LOC128407184",26.8152954777798,1.11032280191249,0.970199108981708,1.14442776913891,0.252446277348258,NA
"gene-TEX2|TEX2",1.52339316232938,-2.00507368494597,2.57423387661268,-0.778901133716863,0.436037956061633,NA
"gene-SMURF2|SMURF2",0.601388986574745,0.413822656862465,3.9901945688225,0.103709894273297,0.917399574505689,NA
"gene-HELZ|HELZ",8.68435933747814,0.142352098473747,1.52649469013428,0.0932542375638561,0.92570158672697,NA
"gene-KCNJ2|KCNJ2",8.33016484658423,-0.704437963810616,0.941566625741034,-0.748155196405997,0.454366551957573,NA
"gene-MAP2K6|MAP2K6",0.667926502543952,-1.32424547205839,3.87997022962869,-0.341302998137983,0.732875491089281,NA
"gene-FAM104A|FAM104A",14.3577792528598,-0.21978573317055,1.88497431239318,-0.116598794861829,0.907177992772365,NA
"gene-BAHCC1|BAHCC1",8.4057582823273,-0.270334482699167,2.11248987282398,-0.127969599370331,0.898173031386185,NA
"gene-CBX8|CBX8",4.46427292909341,-5.22737932928198,3.86508104130104,-1.35246305922796,NA,NA
"gene-LOC128407342|LOC128407342",9.86866002277347,0.707938679323074,0.671422952300241,1.05438558050143,0.291706421273287,NA
"gene-SOCS3|SOCS3",0.982028597611359,1.56795622748139,3.99019456882075,0.392952323611823,0.694354694895071,NA
"gene-ALYREF|ALYREF",1.01404446167137,0.413816143480068,3.99019456881995,0.103708261926297,0.917400869944797,NA
"gene-ARHGDIA|ARHGDIA",2.61378230381284,-0.636792735381027,2.29173775347216,-0.277864574345924,0.781116318968104,NA
"gene-RAC3|RAC3",4.92900020706142,-1.08073609565015,1.49038341466268,-0.725139641932176,0.468366366907165,NA
"gene-DUS1L|DUS1L",6.22936112005825,-1.337144306743,2.43178360753168,-0.549861551250537,NA,NA
"gene-GPS1|GPS1",6.81463070200641,0.160821560573306,1.29142791219685,0.124530033038958,0.900895622524422,NA
"gene-MBTD1|MBTD1",21.8470149962969,-1.1033038871754,1.36624910399243,-0.807542258546661,0.419354138191931,NA
"gene-KCTD2|KCTD2",11.8641730328268,-1.97808584549794,1.46357855306789,-1.35154060665316,0.176522321369104,NA
"gene-GRB2|GRB2",1.02560336875833,0.413815946665008,3.99019456881989,0.103708212601621,0.917400909089121,NA
"gene-ITGB4|ITGB4",0.895890363943658,-2.02224561302435,3.92588370871845,-0.515105836816672,0.606479064225154,NA
"gene-LOC128409657|LOC128409657",0.984342123814189,-1.24208681928764,1.8838654383103,-0.659328842723345,0.509684624870135,NA
"gene-UNC13D|UNC13D",16.3362922027085,0.614169859522084,0.900303820105755,0.682180665911136,0.495124718508231,NA
"gene-EXOC7|EXOC7",6.88646355093665,-1.2295209983084,2.74664666161434,-0.447644400530844,0.654409853794076,NA
"gene-UBE2O|UBE2O",8.25809408021897,1.4091060465999,2.08969134622174,0.674313002801887,0.50011233905781,NA
"gene-PMP22|PMP22",8.57701491684858,0.626748870829968,1.61902213165873,0.3871156907459,0.698670561962571,NA
"gene-NDEL1|NDEL1",19.53917697617,1.06847886323663,1.44994914350642,0.736907820541021,0.461178407845797,NA
"gene-NTN1|NTN1",8.86796001788032,0.0663988529732123,1.84177270938826,0.0360515999801444,0.971241214836294,NA
"gene-WIZ|WIZ",12.71296991846,-1.43625923468708,0.726670639561557,-1.97649272792095,0.0480989985644613,NA
"gene-AKAP8|AKAP8",1.71097686270225,-1.02517129828372,3.84398711844354,-0.266694779845887,0.789704173474664,NA
"gene-IER2|IER2",1.70834647344973,1.26388013220859,1.49021282199963,0.848120559392759,0.396370832876909,NA
"gene-MAP2K7|MAP2K7",10.8431904916276,-0.793174214062258,1.35083358432441,-0.587173892673794,0.557086924429796,NA
"gene-LOC128407714|LOC128407714",14.1299347198547,0.401380226588016,0.429601214834536,0.934308872340156,0.350144588975578,NA
"gene-ECHS1|ECHS1",2.07150316846873,-0.882692233495449,1.08680000479238,-0.812193807143085,0.416680432479445,NA
"gene-PPARGC1B|PPARGC1B",19.1687541858483,0.288953131865103,0.569683216954856,0.507217209960393,0.612002420874763,NA
"gene-SLIT3|SLIT3",1.04533419216537,-2.28198597468484,3.91473688218129,-0.58292192894796,0.559945857641316,NA
"gene-YIPF5|YIPF5",4.17012108328559,0.4137981224577,3.99019456881706,0.103703745599648,0.917404454126366,NA
"gene-PPP2R2B|PPP2R2B",3.10725365662517,-1.46368922666919,3.78852291380418,-0.38634825761142,0.699238765202233,NA
"gene-HSPA4|HSPA4",5.26204465727353,-0.0493949272358023,3.77612896978299,-0.0130808369181948,0.989563299815769,NA
"gene-ARHGAP26|ARHGAP26",2.30452627884383,-3.64413921511996,3.87995516044409,-0.93922199211778,0.347616779976449,NA
"gene-AFF4|AFF4",21.8205818406171,0.680093400182847,0.553163978646014,1.22946075022368,0.218899105140019,NA
"gene-ACSL6|ACSL6",24.7919437860346,1.14813466196178,1.42555668232771,0.805393904146317,0.420592408324067,NA
"gene-FNIP1|FNIP1",6.43046571852274,-4.12956852870973,2.72748691217017,-1.51405622160217,0.13001158076311,NA
"gene-C2H5orf24|C2H5orf24",15.6493286653994,-0.184692678097353,0.931101424094242,-0.198359355187345,0.842763915418969,NA
"gene-LOC128407895|LOC128407895",4.10193076268542,0.880699969986365,0.75834093385511,1.16135095795136,0.245499204254657,NA
"gene-LOC128407890|LOC128407890",24.526412238227,-0.673494593577521,0.904617718611062,-0.744507408733488,0.456569560756462,NA
"gene-LOC128407917|LOC128407917",13.1372720007828,-0.113373503358198,0.716852173644384,-0.15815464823357,0.874334939366419,NA
"gene-LOC128407916|LOC128407916",4.07412353640812,0.899718602910087,3.77771565069817,0.238164723367628,0.811753336624186,NA
"gene-MAPK9|MAPK9",13.4615335276993,-1.13840327433305,1.63083453658511,-0.698049525439174,0.485146222305189,NA
"gene-RUFY1|RUFY1",2.96485363204344,-0.657448088834305,0.948631224394582,-0.693049176463582,0.488278690845914,NA
"gene-CANX|CANX",1.58317282623462,-3.01208682842813,3.89217405121149,-0.773882870805989,NA,NA
"gene-RNF130|RNF130",0.64481207181313,-3.49441525586981,3.8823895720059,-0.900068164479528,0.368083976681089,NA
"gene-MGAT4B|MGAT4B",1.86368094722911,0.413808420506605,3.99019456881821,0.103706326438403,NA,NA
"gene-CAMK2A|CAMK2A",5.19725360337434,-1.73105849821246,1.34139315410114,-1.29049301684593,0.19687953486414,NA
"gene-SPARC|SPARC",4.5498347882142,0.413797023077661,3.99019456881698,0.103703470079241,NA,NA
"gene-KIAA1191|KIAA1191",13.8466341739584,-1.9780740154284,1.80571742712216,-1.09545047620265,0.273319330695633,NA
