transcript_id,Am_03,Am_06,Am_09,Am_12,Am_15,Am_16,Am_17,Am_18,Am_19,Am_20,Am_21,Am_22,Am_23,Am_24,Am_27
rna-XM_053375423.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375424.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375426.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375427.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375425.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375428.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375446.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375440.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375441.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375442.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375443.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375444.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375445.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328755.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375447.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375448.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328756.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328757.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375457.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375456.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375458.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375459.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375463.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375464.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375465.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380164.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375467.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375468.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375470.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375471.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375472.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328758.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328759.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328760.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328761.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328763.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375487.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375486.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375489.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375498.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375497.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375490.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375491.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375492.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375493.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375494.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375495.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375499.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375500.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375501.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375510.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375506.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375502.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375503.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375504.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375505.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375509.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375508.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328765.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375523.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375522.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375525.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375527.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375526.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375552.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328770.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328769.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375529.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375528.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375530.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375531.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368395.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375549.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375548.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375550.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375538.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375535.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375534.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375533.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375532.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375551.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375537.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328767.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375536.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375543.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375544.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375545.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375546.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375542.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375539.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375541.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375540.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375547.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375554.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328771.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375556.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375557.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375575.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375574.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAN-GUU-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375571.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375568.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375569.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375570.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375573.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375576.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368409.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375567.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375566.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375565.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328772.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375558.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375559.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375563.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375560.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375564.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380165.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375590.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375591.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375592.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328774.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128409585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375593.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375594.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375601.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375602.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375605.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375604.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375603.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375608.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375606.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375607.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375610.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375609.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328777.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375612.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375613.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375614.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375615.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375617.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375616.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAI-GAU-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375630.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375628.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375629.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375627.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375626.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375625.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375631.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375632.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375647.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375646.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053380166.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328782.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375721.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375695.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375691.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375693.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375735.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375734.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375680.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375683.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375681.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375685.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375684.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375726.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375724.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375666.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375665.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375668.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375664.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375663.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375662.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375658.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375659.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375660.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375661.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328780.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328781.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375733.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375732.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375751.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375737.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328791.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328786.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328788.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328787.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328792.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328789.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375755.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375756.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375757.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375759.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375760.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375761.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375762.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375763.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375764.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375765.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375766.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375767.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375768.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375769.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375770.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328795.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328793.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328794.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328796.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375772.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375775.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375776.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375773.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375774.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328797.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328798.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328799.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375781.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375779.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375777.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375783.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375780.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375782.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375784.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375785.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328803.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375791.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375787.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375786.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375792.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375794.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375793.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375795.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375789.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375790.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328801.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375796.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375798.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375797.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375799.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375803.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375801.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375804.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375805.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375806.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375807.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375802.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375808.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375809.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328804.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328805.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375816.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368422.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375812.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375811.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375810.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375815.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375814.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375820.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375817.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375818.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328806.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375819.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375826.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375825.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375827.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375828.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375823.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375824.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328807.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375822.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375830.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375838.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375839.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375834.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375837.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375835.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gene-LOC128403559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375841.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328808.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375832.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375859.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375844.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375842.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375843.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375849.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375850.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAR-CCU-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAR-UCG,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAR-CCU-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375845.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375846.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053368443.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-TRNAR-UCG-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375855.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375854.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375833.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375840.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328809.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375852.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375853.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375851.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375856.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375858.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375870.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375871.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375875.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375873.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375872.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375874.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328814.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375876.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XR_008328815.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375888.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375900.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375896.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375897.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375898.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375899.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375890.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375891.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375892.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375895.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375893.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375894.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375912.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375916.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375915.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
rna-XM_053375914.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
